"Sample"	"vvkaj.00001"	"vvkaj.00002"	"vvkaj.00003"	"vvkaj.00004"	"vvkaj.00005"	"vvkaj.00006"	"vvkaj.00007"	"vvkaj.00008"	"vvkaj.00009"	"vvkaj.00010"	"vvkaj.00011"	"vvkaj.00012"	"vvkaj.00013"	"vvkaj.00014"	"vvkaj.00015"	"vvkaj.00016"	"vvkaj.00017"	"vvkaj.00018"	"vvkaj.00019"	"vvkaj.00020"	"vvkaj.00021"	"vvkaj.00022"	"vvkaj.00023"	"vvkaj.00024"	"vvkaj.00025"	"vvkaj.00026"	"vvkaj.00027"	"vvkaj.00028"	"vvkaj.00029"	"vvkaj.00030"	"vvkaj.00031"	"vvkaj.00032"	"vvkaj.00033"	"vvkaj.00034"	"vvkaj.00035"	"vvkaj.00036"	"vvkaj.00037"	"vvkaj.00038"	"vvkaj.00039"	"vvkaj.00040"	"vvkaj.00041"	"vvkaj.00042"	"vvkaj.00043"	"vvkaj.00044"	"vvkaj.00045"
"vvkaj.00011"	0.982758620689655	1	0.901639344262295	1	1	1	1	1	1	0.986486486486487	0	0.923076923076923	1	1	0.984375	1	1	0.962962962962963	0.977777777777778	0.933333333333333	1	1	1	1	0.964912280701754	0.901960784313726	0.962962962962963	1	0.984126984126984	0.970149253731343	0.985714285714286	0.945454545454545	1	1	0.981818181818182	0.96078431372549	1	1	1	0.92	0.963636363636364	0.875	1	1	0.9375
"vvkaj.00012"	0.91044776119403	0.917647058823529	0.948051948051948	0.864864864864865	0.975	0.936708860759494	0.983606557377049	0.985294117647059	1	0.858974358974359	0.923076923076923	0	1	1	0.987179487179487	0.955223880597015	0.964285714285714	0.955223880597015	0.96551724137931	0.983606557377049	0.826086956521739	0.935064935064935	1	1	0.942028985507246	0.970588235294118	0.939393939393939	1	0.987012987012987	0.98780487804878	0.963414634146341	0.971428571428571	0.986842105263158	0.983606557377049	0.970588235294118	1	0.987179487179487	0.964285714285714	0.957746478873239	0.96969696969697	0.940298507462687	0.959459459459459	0.986842105263158	1	0.946808510638298
"vvkaj.00013"	0.984615384615385	0.988095238095238	0.972222222222222	1	1	1	1	0.983606557377049	0.944444444444444	1	1	1	0	0.852941176470588	0.779661016949153	1	1	0.983870967741935	0.96078431372549	0.962264150943396	1	1	0.981818181818182	0.936507936507937	1	1	1	0.66	0.873015873015873	0.8125	0.973684210526316	1	0.955223880597015	0.942307692307692	0.983870967741935	1	1	0.9375	0.953125	0.966101694915254	1	1	0.833333333333333	0.8	0.878048780487805
"vvkaj.00014"	0.972222222222222	0.989130434782609	0.975	0.975903614457831	0.98780487804878	0.963414634146341	1	0.970588235294118	0.951612903225806	0.977272727272727	1	1	0.852941176470588	0	0.823529411764706	0.985714285714286	1	0.985714285714286	0.966101694915254	0.967213114754098	0.975	0.935897435897436	0.933333333333333	0.958333333333333	1	1	1	0.880597014925373	0.871428571428571	0.88	0.976190476190476	0.971830985915493	0.945945945945946	1	0.971014492753623	1	0.933333333333333	1	0.958333333333333	1	0.971428571428571	1	0.741935483870968	0.873239436619718	0.837209302325581
"vvkaj.00015"	0.985074626865672	0.988372093023256	1	1	1	1	1	1	0.907407407407407	0.987951807228916	0.984375	0.987179487179487	0.779661016949153	0.823529411764706	0	1	1	1	0.942307692307692	0.944444444444444	1	0.986842105263158	0.945454545454545	1	1	0.984375	1	0.767857142857143	0.859375	0.869565217391304	0.974358974358974	1	0.925373134328358	0.982142857142857	1	1	0.927536231884058	1	0.985294117647059	0.983870967741935	1	1	0.8	0.825396825396825	0.825
"vvkaj.00016"	0.927272727272727	0.852941176470588	0.901639344262295	0.923076923076923	0.96969696969697	0.955223880597015	0.956521739130435	0.962264150943396	1	1	1	0.955223880597015	1	0.985714285714286	1	0	0.952380952380952	0.923076923076923	0.977777777777778	0.933333333333333	0.901639344262295	0.920634920634921	0.957446808510638	0.947368421052632	1	1	0.943396226415094	1	1	1	0.985714285714286	0.905660377358491	0.967213114754098	1	0.962962962962963	0.980769230769231	0.951612903225806	0.926829268292683	0.909090909090909	0.981132075471698	0.982142857142857	0.983870967741935	0.967213114754098	0.984375	0.963414634146341
"vvkaj.00017"	0.931818181818182	0.96875	0.962264150943396	0.982456140350877	0.923076923076923	0.945454545454545	0.971428571428571	1	1	0.983870967741935	1	0.964285714285714	1	1	1	0.952380952380952	0	0.926829268292683	0.9375	0.971428571428571	0.981481481481482	0.981818181818182	1	0.978723404255319	0.978260869565217	0.976744186046512	0.952380952380952	1	1	1	0.982758620689655	0.977777777777778	0.98	0.971428571428571	0.926829268292683	0.794117647058823	0.980769230769231	1	0.933333333333333	0.975609756097561	0.953488372093023	1	1	1	1
"vvkaj.00018"	0.946428571428571	0.987012987012987	0.984848484848485	0.955223880597015	0.96969696969697	0.955223880597015	0.978723404255319	0.981481481481482	0.979591836734694	0.972602739726027	0.962962962962963	0.955223880597015	0.983870967741935	0.985714285714286	1	0.923076923076923	0.926829268292683	0	0.977777777777778	0.978723404255319	0.984848484848485	0.953846153846154	1	1	1	1	0.981818181818182	0.983050847457627	1	0.985294117647059	0.985714285714286	0.982456140350877	0.932203389830508	0.933333333333333	0.901960784313726	0.96078431372549	1	1	0.983050847457627	0.981132075471698	0.982142857142857	0.983870967741935	0.967213114754098	1	0.988095238095238
"vvkaj.00019"	0.934782608695652	0.985074626865672	0.982142857142857	0.983050847457627	1	0.928571428571429	0.944444444444444	1	1	1	0.977777777777778	0.96551724137931	0.96078431372549	0.966101694915254	0.942307692307692	0.977777777777778	0.9375	0.977777777777778	0	0.689655172413793	0.982142857142857	0.982456140350877	1	1	0.957446808510638	1	0.977777777777778	0.936170212765957	0.961538461538462	0.964912280701754	0.983333333333333	0.956521739130435	0.980769230769231	1	0.977777777777778	0.976190476190476	1	1	0.979591836734694	0.976744186046512	0.978260869565217	1	0.96078431372549	0.962264150943396	0.972602739726027
"vvkaj.00020"	0.9375	0.985507246376812	0.886792452830189	0.983606557377049	1	0.931034482758621	0.974358974358974	1	1	1	0.933333333333333	0.983606557377049	0.962264150943396	0.967213114754098	0.944444444444444	0.933333333333333	0.971428571428571	0.978723404255319	0.689655172413793	0	0.964912280701754	0.983050847457627	1	1	0.959183673469388	1	0.978723404255319	0.938775510204082	0.962962962962963	0.966101694915254	0.983870967741935	0.91304347826087	0.981481481481482	1	0.956521739130435	0.928571428571429	1	1	0.980392156862745	0.954545454545455	0.957446808510638	0.981481481481482	0.962264150943396	0.963636363636364	0.973333333333333
"vvkaj.00021"	0.939393939393939	0.8875	0.945945945945946	0.808823529411765	0.974025974025974	0.89041095890411	0.964912280701754	0.984615384615385	0.966101694915254	0.951219512195122	1	0.826086956521739	1	0.975	1	0.901639344262295	0.981481481481482	0.984848484848485	0.982142857142857	0.964912280701754	0	0.987179487179487	1	0.971014492753623	1	1	0.984848484848485	1	1	0.987341772151899	0.975	0.938461538461538	0.957746478873239	1	0.969230769230769	0.984126984126984	0.972972972972973	1	0.955882352941177	0.984375	0.920634920634921	0.986301369863014	0.986301369863014	0.972972972972973	0.978723404255319
"vvkaj.00022"	0.940298507462687	0.8	0.917808219178082	0.906666666666667	0.888888888888889	0.876712328767123	0.928571428571429	0.919354838709677	1	0.9125	1	0.935064935064935	1	0.935897435897436	0.986842105263158	0.920634920634921	0.981818181818182	0.953846153846154	0.982456140350877	0.983050847457627	0.987179487179487	0	0.890909090909091	0.892307692307692	1	1	0.96969696969697	1	0.972972972972973	0.948051948051948	0.893333333333333	0.923076923076923	0.828125	1	0.885245901639344	0.934426229508197	0.796875	0.981818181818182	0.758620689655172	0.984615384615385	0.970149253731343	0.958333333333333	0.928571428571429	0.959459459459459	0.934065934065934
"vvkaj.00023"	1	0.907692307692308	1	0.913793103448276	0.966101694915254	1	0.948717948717949	0.883720930232558	1	0.985074626865672	1	1	0.981818181818182	0.933333333333333	0.945454545454545	0.957446808510638	1	1	1	1	1	0.890909090909091	0	0.847826086956522	1	1	0.957446808510638	1	0.924528301886792	0.966666666666667	0.967741935483871	0.959183673469388	0.962962962962963	1	1	1	0.84	0.972222222222222	0.918367346938776	0.931818181818182	1	0.981818181818182	0.981818181818182	0.862745098039216	0.931506849315068
"vvkaj.00024"	1	0.921052631578947	0.985714285714286	0.957746478873239	0.941176470588235	0.957746478873239	0.893617021276596	0.927272727272727	0.961538461538462	1	1	1	0.936507936507937	0.958333333333333	1	0.947368421052632	0.978723404255319	1	1	1	0.971014492753623	0.892307692307692	0.847826086956522	0	0.983870967741935	0.983050847457627	0.983050847457627	0.950819672131147	0.96969696969697	0.957142857142857	0.972602739726027	0.931034482758621	0.953125	1	1	1	0.767857142857143	0.956521739130435	0.896551724137931	0.964285714285714	1	0.984848484848485	1	0.887096774193548	0.977011494252874
"vvkaj.00025"	0.983606557377049	1	0.955223880597015	1	0.985714285714286	0.986111111111111	0.959183673469388	0.982456140350877	1	0.869565217391304	0.964912280701754	0.942028985507246	1	1	1	1	0.978260869565217	1	0.957446808510638	0.959183673469388	1	1	1	0.983870967741935	0	0.907407407407407	0.982758620689655	1	0.984848484848485	1	0.957746478873239	0.966101694915254	1	0.9375	0.946428571428571	0.943396226415094	0.985074626865672	1	1	0.963636363636364	0.867924528301887	0.935483870967742	1	1	1
"vvkaj.00026"	0.982758620689655	0.987012987012987	0.984848484848485	1	1	1	1	1	0.979591836734694	0.91304347826087	0.901960784313726	0.970588235294118	1	1	0.984375	1	0.976744186046512	1	1	1	1	1	1	0.983050847457627	0.907407407407407	0	0.923076923076923	1	1	0.985294117647059	0.985714285714286	0.982456140350877	0.983870967741935	0.956521739130435	1	0.980769230769231	0.968253968253968	1	0.983050847457627	0.92	0.882352941176471	0.913793103448276	1	0.984375	0.975903614457831
"vvkaj.00027"	0.982758620689655	0.96	0.984848484848485	0.970588235294118	0.953846153846154	0.985507246376812	0.956521739130435	0.981481481481482	1	0.986486486486487	0.962962962962963	0.939393939393939	1	1	1	0.943396226415094	0.952380952380952	0.981818181818182	0.977777777777778	0.978723404255319	0.984848484848485	0.96969696969697	0.957446808510638	0.983050847457627	0.982758620689655	0.923076923076923	0	1	0.967741935483871	1	0.971014492753623	0.964285714285714	0.983870967741935	1	0.962962962962963	0.96078431372549	0.968253968253968	1	0.96551724137931	0.941176470588235	0.924528301886792	0.967213114754098	1	1	0.975903614457831
"vvkaj.00028"	0.983870967741935	0.987654320987654	1	1	1	0.986301369863014	1	1	0.92	1	1	1	0.66	0.880597014925373	0.767857142857143	1	1	0.983050847457627	0.936170212765957	0.938775510204082	1	1	1	0.950819672131147	1	1	1	0	0.866666666666667	0.80327868852459	0.972602739726027	1	0.953125	0.980392156862745	1	1	1	1	1	1	1	1	0.781818181818182	0.85	0.828947368421053
"vvkaj.00029"	0.936507936507937	0.868421052631579	0.972602739726027	1	0.972972972972973	0.973684210526316	1	0.95	0.945454545454545	0.949367088607595	0.984126984126984	0.987012987012987	0.873015873015873	0.871428571428571	0.859375	1	1	1	0.961538461538462	0.962962962962963	1	0.972972972972973	0.924528301886792	0.96969696969697	0.984848484848485	1	0.967741935483871	0.866666666666667	0	0.777777777777778	0.946666666666667	0.935483870967742	0.985714285714286	1	1	1	0.971830985915493	0.916666666666667	1	1	1	0.971014492753623	0.836065573770492	0.622641509433962	0.743243243243243
"vvkaj.00030"	0.985915492957746	0.929411764705882	0.947368421052632	1	1	0.975308641975309	0.983333333333333	0.96969696969697	0.95	0.952380952380952	0.970149253731343	0.98780487804878	0.8125	0.88	0.869565217391304	1	1	0.985294117647059	0.964912280701754	0.966101694915254	0.987341772151899	0.948051948051948	0.966666666666667	0.957142857142857	1	0.985294117647059	1	0.80327868852459	0.777777777777778	0	0.95	1	0.986666666666667	1	1	1	0.96	1	0.942028985507246	1	1	0.944444444444444	0.774193548387097	0.721311475409836	0.759493670886076
"vvkaj.00031"	0.972222222222222	0.851851851851852	0.935064935064935	0.881578947368421	0.949367088607595	0.9375	0.932203389830508	0.970588235294118	0.968253968253968	0.902439024390244	0.985714285714286	0.963414634146341	0.973684210526316	0.976190476190476	0.974358974358974	0.985714285714286	0.982758620689655	0.985714285714286	0.983333333333333	0.983870967741935	0.975	0.893333333333333	0.967741935483871	0.972602739726027	0.957746478873239	0.985714285714286	0.971014492753623	0.972602739726027	0.946666666666667	0.95	0	0.876923076923077	0.973684210526316	1	0.955882352941177	0.96969696969697	0.840579710144927	1	0.91304347826087	0.985294117647059	0.941176470588235	0.987012987012987	0.973684210526316	0.947368421052632	0.901098901098901
"vvkaj.00032"	0.87037037037037	0.933333333333333	0.85	0.956521739130435	0.888888888888889	0.909090909090909	0.91304347826087	0.963636363636364	0.980392156862745	1	0.945454545454545	0.971428571428571	1	0.971830985915493	1	0.905660377358491	0.977777777777778	0.982456140350877	0.956521739130435	0.91304347826087	0.938461538461538	0.923076923076923	0.959183673469388	0.931034482758621	0.966101694915254	0.982456140350877	0.964285714285714	1	0.935483870967742	1	0.876923076923077	0	0.951612903225806	0.936170212765957	0.964285714285714	0.9	0.936507936507937	0.954545454545455	0.872727272727273	0.981818181818182	0.964912280701754	0.968253968253968	0.968253968253968	0.936507936507937	1
"vvkaj.00033"	0.935483870967742	0.881578947368421	0.957746478873239	0.986842105263158	0.880597014925373	0.930555555555556	0.962264150943396	0.931034482758621	1	0.962025316455696	1	0.986842105263158	0.955223880597015	0.945945945945946	0.925373134328358	0.967213114754098	0.98	0.932203389830508	0.980769230769231	0.981481481481482	0.957746478873239	0.828125	0.962962962962963	0.953125	1	0.983870967741935	0.983870967741935	0.953125	0.985714285714286	0.986666666666667	0.973684210526316	0.951612903225806	0	0.981481481481482	0.875	0.928571428571429	0.875	1	0.936507936507937	0.983333333333333	0.984126984126984	1	0.955223880597015	0.941176470588235	1
"vvkaj.00034"	0.959183673469388	0.985507246376812	0.964912280701754	1	1	1	0.974358974358974	1	0.975609756097561	0.953125	1	0.983606557377049	0.942307692307692	1	0.982142857142857	1	0.971428571428571	0.933333333333333	1	1	1	1	1	1	0.9375	0.956521739130435	1	0.980392156862745	1	1	1	0.936170212765957	0.981481481481482	0	0.933333333333333	0.902439024390244	1	1	0.980392156862745	0.977777777777778	0.979166666666667	1	1	1	1
"vvkaj.00035"	0.946428571428571	0.931506849315068	0.936507936507937	0.970588235294118	0.953846153846154	0.985507246376812	0.978723404255319	0.942307692307692	1	0.986486486486487	0.981818181818182	0.970588235294118	0.983870967741935	0.971014492753623	1	0.962962962962963	0.926829268292683	0.901960784313726	0.977777777777778	0.956521739130435	0.969230769230769	0.885245901639344	1	1	0.946428571428571	1	0.962962962962963	1	1	1	0.955882352941177	0.964285714285714	0.875	0.933333333333333	0	0.822222222222222	1	1	0.983050847457627	0.981132075471698	0.944444444444444	1	0.967213114754098	1	1
"vvkaj.00036"	0.88	0.943661971830986	0.950819672131147	1	0.859649122807018	1	1	1	0.978260869565217	0.985915492957746	0.96078431372549	1	1	1	1	0.980769230769231	0.794117647058823	0.96078431372549	0.976190476190476	0.928571428571429	0.984126984126984	0.934426229508197	1	1	0.943396226415094	0.980769230769231	0.96078431372549	1	1	1	0.96969696969697	0.9	0.928571428571429	0.902439024390244	0.822222222222222	0	1	1	1	1	0.981132075471698	1	1	1	1
"vvkaj.00037"	1	0.87012987012987	0.914285714285714	0.902777777777778	0.945205479452055	0.855072463768116	0.903846153846154	0.967741935483871	1	0.923076923076923	1	0.987179487179487	1	0.933333333333333	0.927536231884058	0.951612903225806	0.980769230769231	1	1	1	0.972972972972973	0.796875	0.84	0.767857142857143	0.985074626865672	0.968253968253968	0.968253968253968	1	0.971830985915493	0.96	0.840579710144927	0.936507936507937	0.875	1	1	1	0	0.980769230769231	0.789473684210526	0.983870967741935	0.984615384615385	0.971428571428571	0.971428571428571	0.911764705882353	0.880952380952381
"vvkaj.00038"	1	1	0.962264150943396	1	1	1	1	0.925	0.972972972972973	1	1	0.964285714285714	0.9375	1	1	0.926829268292683	1	1	1	1	1	0.981818181818182	0.972222222222222	0.956521739130435	1	1	1	1	0.916666666666667	1	1	0.954545454545455	1	1	1	1	0.980769230769231	0	0.829268292682927	1	1	1	1	0.94	1
"vvkaj.00039"	0.983870967741935	0.845070422535211	0.873015873015873	0.895522388059702	0.925373134328358	0.861538461538462	0.893617021276596	0.946428571428571	1	0.932432432432432	1	0.957746478873239	0.953125	0.958333333333333	0.985294117647059	0.909090909090909	0.933333333333333	0.983050847457627	0.979591836734694	0.980392156862745	0.955882352941177	0.758620689655172	0.918367346938776	0.896551724137931	1	0.983050847457627	0.96551724137931	1	1	0.942028985507246	0.91304347826087	0.872727272727273	0.936507936507937	0.980392156862745	0.983050847457627	1	0.789473684210526	0.829268292682927	0	0.982456140350877	0.966101694915254	0.969230769230769	1	0.954545454545455	0.952941176470588
"vvkaj.00040"	0.982142857142857	0.986666666666667	0.951612903225806	0.985074626865672	1	0.985074626865672	0.977777777777778	0.94	1	1	0.92	0.96969696969697	0.966101694915254	1	0.983870967741935	0.981132075471698	0.975609756097561	0.981132075471698	0.976744186046512	0.954545454545455	0.984375	0.984615384615385	0.931818181818182	0.964285714285714	0.963636363636364	0.92	0.941176470588235	1	1	1	0.985294117647059	0.981818181818182	0.983333333333333	0.977777777777778	0.981132075471698	1	0.983870967741935	1	0.982456140350877	0	0.92156862745098	0.890909090909091	1	0.983870967741935	0.949367088607595
"vvkaj.00041"	0.983050847457627	0.974025974025974	0.96969696969697	0.985714285714286	1	0.940298507462687	0.979166666666667	1	1	0.830769230769231	0.963636363636364	0.940298507462687	1	0.971428571428571	1	0.982142857142857	0.953488372093023	0.982142857142857	0.978260869565217	0.957446808510638	0.920634920634921	0.970149253731343	1	1	0.867924528301887	0.882352941176471	0.924528301886792	1	1	1	0.941176470588235	0.964912280701754	0.984126984126984	0.979166666666667	0.944444444444444	0.981132075471698	0.984615384615385	1	0.966101694915254	0.92156862745098	0	0.915254237288136	1	1	1
"vvkaj.00042"	1	0.975903614457831	0.986301369863014	0.986842105263158	1	0.973333333333333	0.981481481481482	1	0.982142857142857	0.935064935064935	0.875	0.959459459459459	1	1	1	0.983870967741935	1	0.983870967741935	1	0.981481481481482	0.986301369863014	0.958333333333333	0.981818181818182	0.984848484848485	0.935483870967742	0.913793103448276	0.967213114754098	1	0.971014492753623	0.944444444444444	0.987012987012987	0.968253968253968	1	1	1	1	0.971428571428571	1	0.969230769230769	0.890909090909091	0.915254237288136	0	1	0.941176470588235	0.904761904761905
"vvkaj.00043"	0.952380952380952	0.975903614457831	1	0.986842105263158	0.972602739726027	0.973333333333333	1	0.931034482758621	0.944444444444444	0.962025316455696	1	0.986842105263158	0.833333333333333	0.741935483870968	0.8	0.967213114754098	1	0.967213114754098	0.96078431372549	0.962264150943396	0.986301369863014	0.928571428571429	0.981818181818182	1	1	1	1	0.781818181818182	0.836065573770492	0.774193548387097	0.973684210526316	0.968253968253968	0.955223880597015	1	0.967213114754098	1	0.971428571428571	1	1	1	1	1	0	0.875	0.82051282051282
"vvkaj.00044"	0.985074626865672	0.855263157894737	1	1	0.973333333333333	0.987179487179487	0.963636363636364	0.915254237288136	0.946428571428571	0.95	1	1	0.8	0.873239436619718	0.825396825396825	0.984375	1	1	0.962264150943396	0.963636363636364	0.972972972972973	0.959459459459459	0.862745098039216	0.887096774193548	1	0.984375	1	0.85	0.622641509433962	0.721311475409836	0.947368421052632	0.936507936507937	0.941176470588235	1	1	1	0.911764705882353	0.94	0.954545454545455	0.983870967741935	1	0.941176470588235	0.875	0	0.779220779220779
"vvkaj.00045"	0.964705882352941	0.824175824175824	0.956521739130435	0.923913043478261	1	0.957894736842105	1	0.975609756097561	0.946666666666667	0.905263157894737	0.9375	0.946808510638298	0.878048780487805	0.837209302325581	0.825	0.963414634146341	1	0.988095238095238	0.972602739726027	0.973333333333333	0.978723404255319	0.934065934065934	0.931506849315068	0.977011494252874	1	0.975903614457831	0.975903614457831	0.828947368421053	0.743243243243243	0.759493670886076	0.901098901098901	1	1	1	1	1	0.880952380952381	1	0.952941176470588	0.949367088607595	1	0.904761904761905	0.82051282051282	0.779220779220779	0
